0	0	-8.73932
0.1	0.00142	-8.72165
0.2	0.01511	-8.77042
0.3	0.02574	-8.62451
0.4	0.03376	-8.40721
0.5	0.04156	-8.205
0.6	0.05006	-8.07842
0.7	0.05808	-7.98035
0.8	0.06706	-7.81337
0.9	0.07556	-6.60427
1	0.08358	-4.54645
1.1	0.09137	-1.97103
1.2	0.09987	1.39943
1.3	0.10814	5.49551
1.4	0.11711	10.23899
1.5	0.12537	15.00664
1.6	0.1334	19.60076
1.7	0.1419	24.42021
1.8	0.15017	29.34364
1.9	0.15843	34.11103
2	0.16693	39.13027
2.1	0.17519	43.95473
2.2	0.18322	48.62008
2.3	0.19149	53.55118
2.4	0.19975	58.08318
2.5	0.20825	62.95212
2.6	0.21675	67.80043
2.7	0.22478	72.16516
2.8	0.23375	77.25648
2.9	0.24201	81.77505
3	0.25051	86.33408
3.1	0.25901	90.82214
3.2	0.26704	94.97908
3.3	0.27531	99.12519
3.4	0.28333	103.18665
3.5	0.29183	107.17696
3.6	0.30081	111.95074
3.7	0.30883	115.66335
3.8	0.31686	119.43346
3.9	0.32512	123.39471
4	0.33292	126.77402
4.1	0.34165	130.78056
4.2	0.34992	134.40863
4.3	0.35842	138.1586
4.4	0.36739	141.99117
4.5	0.37494	145.11823
4.6	0.38321	148.39304
4.7	0.39171	151.81064
4.8	0.40021	155.09723
4.9	0.40847	158.14299
5	0.41697	161.54736
5.1	0.425	164.29031
5.2	0.43303	167.00002
5.3	0.44153	170.05927
5.4	0.44979	172.92291
5.5	0.459	176.09584
5.6	0.46656	178.44667
5.7	0.47506	181.12402
5.8	0.48332	183.62097
5.9	0.49158	186.1588
6	0.50056	188.70496
6.1	0.50906	191.2769
6.2	0.51685	193.23015
6.3	0.52535	195.49957
6.4	0.53337	197.54462
6.5	0.54164	199.43837
6.6	0.55061	202.03749
6.7	0.55887	203.79672
6.8	0.5669	205.66168
6.9	0.57469	207.19856
7	0.58272	208.92989
7.1	0.5924	211.0685
7.2	0.60043	212.78159
7.3	0.60893	214.28026
7.4	0.61672	215.56181
7.5	0.62475	216.83931
7.6	0.63349	218.25656
7.7	0.64246	220.22153
7.8	0.65049	221.07385
7.9	0.65828	222.13507
8	0.66607	223.06918
8.1	0.67457	224.22588
8.2	0.68401	225.84547
8.3	0.69204	226.79037
8.4	0.70054	227.78738
8.5	0.70833	228.42857
8.6	0.71612	229.06317
8.7	0.72533	230.07455
8.8	0.73407	231.28433
8.9	0.74281	232.10649
9	0.75036	232.4313
9.1	0.75815	232.8009
9.2	0.76618	233.12473
9.3	0.77539	234.37122
9.4	0.78389	234.9068
9.5	0.79215	235.41736
9.6	0.79994	235.56157
9.7	0.80774	235.76741
9.8	0.81718	236.6201
9.9	0.82544	237.12134
10	0.83371	237.39177
10.1	0.84174	237.4857
10.2	0.84976	237.41219
10.222	0.85189	229.62695
10.224	0.85212	221.81343
10.226	0.8526	211.74551
10.228	0.85283	200.30785
10.23	0.85331	187.98557
10.232	0.85354	175.043
10.234	0.85401	161.68819
10.236	0.85425	148.1384
10.238	0.85449	134.64508
