0.01	0.01	0.49
0.02	0.01	0.49
0.03	0.01	0.50
0.04	0.01	0.51
0.05	0.01	0.51
0.06	0.01	0.50
0.07	0.01	0.49
0.08	0.02	0.47
0.09	0.02	0.45
0.10	0.02	0.45
0.11	0.02	0.47
0.12	0.02	0.47
0.13	0.02	0.45
0.14	0.02	0.47
0.15	0.02	0.47
0.16	0.02	0.50
0.17	0.02	0.53
0.18	0.02	0.50
0.19	0.02	0.52
0.20	0.03	0.53
0.21	0.03	0.53
0.22	0.03	0.55
0.23	0.03	0.56
0.24	0.03	0.55
0.25	0.03	0.58
0.26	0.03	0.61
0.27	0.03	0.60
0.28	0.03	0.59
0.29	0.03	0.59
0.30	0.03	0.59
0.31	0.03	0.58
0.32	0.04	0.59
0.33	0.04	0.59
0.34	0.04	0.60
0.35	0.04	0.62
0.36	0.04	0.60
0.37	0.04	0.61
0.38	0.04	0.61
0.39	0.04	0.59
0.40	0.04	0.58
0.41	0.04	0.60
0.42	0.04	0.60
0.43	0.04	0.60
0.44	0.05	0.60
0.45	0.05	0.61
0.46	0.05	0.61
0.47	0.05	0.59
0.48	0.05	0.60
0.49	0.05	0.60
0.50	0.05	0.58
0.51	0.05	0.59
0.52	0.05	0.59
0.53	0.05	0.58
0.54	0.05	0.59
0.55	0.05	0.62
0.56	0.06	0.61
0.57	0.06	0.61
0.58	0.06	0.62
0.59	0.06	0.62
0.60	0.06	0.61
0.61	0.06	0.60
0.62	0.06	0.61
0.63	0.06	0.62
0.64	0.06	0.62
0.65	0.06	0.61
0.66	0.06	0.60
0.67	0.06	0.58
0.68	0.07	0.59
0.69	0.07	0.60
0.70	0.07	0.61
0.71	0.07	0.62
0.72	0.07	0.62
0.73	0.07	0.60
0.74	0.07	0.59
0.75	0.07	0.61
0.76	0.07	0.61
0.77	0.07	0.62
0.78	0.07	0.62
0.79	0.07	0.61
0.80	0.08	0.60
0.81	0.08	0.59
0.82	0.08	0.59
0.83	0.08	0.58
0.84	0.08	0.57
0.85	0.08	0.56
0.86	0.08	0.58
0.87	0.08	0.60
0.88	0.08	0.61
0.89	0.08	0.60
0.90	0.08	0.57
0.91	0.08	0.57
0.92	0.09	0.59
0.93	0.09	0.58
0.94	0.09	0.60
