0.01	0.01	3.97
0.02	0.01	4.33
0.03	0.01	4.64
0.04	0.01	4.91
0.05	0.01	5.17
0.06	0.01	5.39
0.07	0.01	5.57
0.08	0.01	5.71
0.09	0.02	5.87
0.10	0.02	6.04
0.11	0.02	6.22
0.12	0.02	6.43
0.13	0.02	6.63
0.14	0.02	6.82
0.15	0.02	7.02
0.16	0.02	7.21
0.17	0.02	7.41
0.18	0.02	7.59
0.19	0.02	7.77
0.20	0.02	7.98
0.21	0.03	8.14
0.22	0.03	8.25
0.23	0.03	8.38
0.24	0.03	8.49
0.25	0.03	8.63
0.26	0.03	8.83
0.27	0.03	9.03
0.28	0.03	9.23
0.29	0.03	9.40
0.30	0.03	9.59
0.31	0.03	9.76
0.32	0.03	9.90
0.33	0.04	10.03
0.34	0.04	10.16
0.35	0.04	10.29
0.36	0.04	10.44
0.37	0.04	10.62
0.38	0.04	10.76
0.39	0.04	10.90
0.40	0.04	11.07
0.41	0.04	11.20
0.42	0.04	11.31
0.43	0.04	11.41
0.44	0.04	11.36
0.45	0.05	11.23
0.46	0.05	11.19
0.47	0.05	11.21
0.48	0.05	11.33
0.49	0.05	11.45
0.50	0.05	11.39
0.51	0.05	11.32
0.52	0.05	11.41
0.53	0.05	11.59
0.54	0.05	11.56
0.55	0.05	11.44
0.56	0.05	11.51
0.57	0.06	11.68
0.58	0.06	11.72
0.59	0.06	11.66
0.60	0.06	11.70
0.61	0.06	11.81
0.62	0.06	11.84
0.63	0.06	11.82
0.64	0.06	11.85
0.65	0.06	11.86
0.66	0.06	11.86
0.67	0.06	11.89
0.68	0.06	11.92
0.69	0.07	11.92
0.70	0.07	11.92
0.71	0.07	11.92
0.72	0.07	11.94
0.73	0.07	11.95
0.74	0.07	11.93
0.75	0.07	11.93
0.76	0.07	11.94
0.77	0.07	11.92
0.78	0.07	11.89
0.79	0.07	11.88
0.80	0.07	11.85
0.81	0.08	11.86
0.82	0.08	11.88
0.83	0.08	11.86
0.84	0.08	11.84
0.85	0.08	11.86
