0.01	0.01	1.00
0.02	0.01	1.08
0.03	0.01	1.20
0.04	0.01	1.37
0.05	0.01	1.50
0.06	0.01	1.61
0.07	0.01	1.75
0.08	0.01	1.84
0.09	0.02	1.93
0.10	0.02	2.07
0.11	0.02	2.16
0.12	0.02	2.26
0.13	0.02	2.37
0.14	0.02	2.48
0.15	0.02	2.60
0.16	0.02	2.70
0.17	0.02	2.82
0.18	0.02	2.91
0.19	0.02	3.02
0.20	0.02	3.14
0.21	0.03	3.23
0.22	0.03	3.34
0.23	0.03	3.47
0.24	0.03	3.60
0.25	0.03	3.69
0.26	0.03	3.78
0.27	0.03	3.89
0.28	0.03	4.00
0.29	0.03	4.12
0.30	0.03	4.22
0.31	0.03	4.30
0.32	0.03	4.40
0.33	0.04	4.46
0.34	0.04	4.50
0.35	0.04	4.54
0.36	0.04	4.61
0.37	0.04	4.65
0.38	0.04	4.67
0.39	0.04	4.72
0.40	0.04	4.81
0.41	0.04	4.90
0.42	0.04	5.01
0.43	0.04	5.12
0.44	0.04	5.22
0.45	0.05	5.34
0.46	0.05	5.45
0.47	0.05	5.53
0.48	0.05	5.61
0.49	0.05	5.67
0.50	0.05	5.71
0.51	0.05	5.73
0.52	0.05	5.73
0.53	0.05	5.76
0.54	0.05	5.81
0.55	0.05	5.86
0.56	0.05	5.91
0.57	0.06	5.96
0.58	0.06	6.04
0.59	0.06	6.14
0.60	0.06	6.23
0.61	0.06	6.32
0.62	0.06	6.42
0.63	0.06	6.51
0.64	0.06	6.59
0.65	0.06	6.67
0.66	0.06	6.76
0.67	0.06	6.83
0.68	0.06	6.90
0.69	0.07	7.02
0.70	0.07	7.11
0.71	0.07	7.20
0.72	0.07	7.28
0.73	0.07	7.35
0.74	0.07	7.45
0.75	0.07	7.54
0.76	0.07	7.62
0.77	0.07	7.68
0.78	0.07	7.74
0.79	0.07	7.84
0.80	0.07	7.91
0.81	0.08	7.95
0.82	0.08	8.02
0.83	0.08	8.10
0.84	0.08	8.17
0.85	0.08	8.25
0.86	0.08	8.32
0.87	0.08	8.38
0.88	0.08	8.43
0.89	0.08	8.46
0.90	0.08	8.47
0.91	0.08	8.43
0.92	0.08	8.40
0.93	0.09	8.41
0.94	0.09	8.52
0.95	0.09	8.70
0.96	0.09	8.85
0.97	0.09	9.01
0.98	0.09	9.14
0.99	0.09	9.27
1.00	0.09	9.39
1.01	0.09	9.46
1.02	0.09	9.52
1.03	0.09	9.60
1.04	0.09	9.68
1.05	0.10	9.62
1.06	0.10	9.47
1.07	0.10	9.46
1.08	0.10	9.59
1.09	0.10	9.78
1.10	0.10	9.99
1.11	0.10	10.16
1.12	0.10	10.33
1.13	0.10	10.53
1.14	0.10	10.69
1.15	0.10	10.83
1.16	0.10	10.92
1.17	0.11	10.73
1.18	0.11	10.49
1.19	0.11	10.50
1.20	0.11	10.62
1.21	0.11	10.75
1.22	0.11	10.88
1.23	0.11	10.91
1.24	0.11	10.84
1.25	0.11	10.83
1.26	0.11	10.93
